,pca,pca_umap,pca_tsne
GGTLC3,0.999999992113572,0.0487006857069533,0.0863340555297124
AC023490.5,0.999999991915551,0.999999975916749,0.766331316849986
AC007326.4,0.999999990718266,0.0351651981745821,0.203115588185872
PRODH,0.999999988314564,0.174984909788102,0.516822796498622
GGT2,0.999999993892821,0.0353987205176312,0.0034361223017618
AP000552.4,0.999999995630104,0.406918203916349,0.128320834169733
PTF1A,0.999999994977564,0.158269269394331,0.132747914227924
MTRNR2L7,0.999999989452006,0.229035429164225,0.237979818993219
C10orf142,0.99999999603923,0.0382472349315311,0.0715007082320204
NPY4R,0.99999999154789,0.016734168911,0.178474751659378
NPS,0.999999986305253,0.176436175125861,0.307314417051119
RPS4Y1,0.999999991915551,0.999999975916749,0.766331316849986
TBL1Y,0.999999972698951,0.458168703610598,0.225194387888711
DDX3Y,0.999999992009727,0.379388980473307,0.109036515448588
TMSB4Y,0.999999968625983,0.329109819087782,0.0972675783953307
TUBB8P12,0.999999993016469,0.0770797579303802,0.0554203417246473
SLC35G4,0.999999989699303,0.0793822652375252,0.101454024291858
CTAGE1,0.999999986851876,0.0684069054546554,0.0301702822782339
SLC25A52,0.999999994829581,0.213300362467255,0.0629373826604839
ELOA3,0.999999976603553,0.480996535069887,0.18662154551016
ELOA2,0.999999991912056,0.120206288450824,0.0779398590610064
SERPINB3,0.999999995149863,0.369269623986977,0.370584159389388
GOLGA6L6,0.99999996946218,0.166952913178994,0.132035741780496
AC135068.1,0.99999999560206,0.0059264673246922,0.0012447726813776
POTEB,0.99999997751244,0.0962343985802912,0.255768117881766
AC134980.3,0.999999968625983,0.329109819087782,0.0972675783953307
GOLGA6L22,0.999999979771508,0.10263563051079,0.859205229147848
GOLGA8J,0.999999987148169,0.0183728566240142,0.024474905223529
GOLGA8T,0.999999995092651,0.0322941492587233,0.0213838991191229
CHRFAM7A,0.999999991436123,0.0846968255536984,0.147849720394127
GOLGA8R,0.999999991858447,0.111149838646002,0.235764223650674
GOLGA8Q,0.999999993944588,0.0151998143009998,0.340213782802752
GOLGA8H,0.999999995300229,0.119776618516186,0.220867583126221
GOLGA8K,0.999999991266481,0.01650489361885,0.18689226556525
GOLGA8O,0.999999989136926,0.0472726600984794,0.0440142042949729
GJD2,0.999999989546429,0.278245087274816,0.344860195743043
ACTC1,0.999999987183264,0.123496364246791,0.312885732041467
NANOGP8,0.999999994821942,0.212976358607489,0.0622553784204697
GOLGA6B,0.999999980140486,0.0689528266932349,0.222113095669293
OR4F6,0.999999993563503,0.005349036721006,0.005416941958855
OR4F15,0.999999993925561,0.0161665585947672,0.135381692514944
FP565260.6,0.99999999596026,0.3676377225593,0.319081258925031
CRYAA2,0.999999995655041,0.0147464823301637,0.0016056143718629
POTED,0.999999975650946,0.31421414043709,0.33297628203994
CLDN8,0.999999991896126,0.0362129239335665,0.0336521988558361
KRTAP25-1,0.999999995468808,0.125417358218061,0.168222441840937
KRTAP27-1,0.999999994665697,0.350933806258051,0.200658190397101
KRTAP23-1,0.999999986383503,0.0045218432084484,0.0153979280248287
KRTAP13-2,0.99999999631349,0.323150346736994,0.227141531034714
KRTAP13-3,0.999999990725426,0.401609944625795,0.329813522917715
KRTAP13-4,0.999999986390372,0.13905470075531,0.287512104835784
KRTAP15-1,0.999999986305253,0.176436175125861,0.307314417051119
KRTAP19-1,0.999999984546902,0.223709416172039,0.524566582344135
KRTAP19-2,0.999999997420373,0.226923636272702,0.211990456123686
KRTAP19-3,0.999999990733618,0.0102803437058136,0.0269801805405543
KRTAP19-4,0.999999989508207,0.0123067365164019,0.0069598526464843
KRTAP19-5,0.999999994195374,0.0073424040840169,0.000691025947007
KRTAP22-2,0.999999975650946,0.31421414043709,0.33297628203994
KRTAP6-3,0.999999987876776,0.434485973871897,0.281908118454292
KRTAP6-1,0.99999999431042,0.0096719894172575,0.0109670704593505
KRTAP20-1,0.999999986305253,0.176436175125861,0.307314417051119
KRTAP20-4,0.999999983992139,0.167137028631287,0.168391442926503
KRTAP21-3,0.999999995674604,0.134062573963009,0.198839782983384
KRTAP21-1,0.999999974580404,0.0941364625750896,0.344739371658314
KRTAP11-1,0.999999993347356,0.0219579230667094,0.0096085036198676
KRTAP19-8,0.999999975650946,0.31421414043709,0.33297628203994
CBS,0.999999985078094,0.369070991373732,0.344602161602222
U2AF1,0.99999998967924,0.705104352474557,0.473484231998289
ICOSLG,0.999999991230506,0.0671341637076949,0.0648886180053981
