,pca,pca_umap,pca_tsne
AL161729.1,0.999999987429938,0.403174028036779,0.304064773988011
AL354861.2,0.999999978582892,0.242163152639965,0.191078002036883
LINC00092,0.999999993363594,0.086981348048766,0.0415478227458302
AL160269.1,0.999999994317674,0.0779100997834079,0.0966355188051555
CTSV,0.999999995513497,0.0081816098409996,0.151773307053014
AL590705.3,0.999999989992573,0.0458211184133488,-3.19199099521247e-05
AL162385.2,0.999999994840326,0.0487716157333665,0.0772370458110854
AL354726.1,0.999999981324987,0.362183156332771,0.353254447171897
GABBR2,0.999999995559917,0.0089913701118298,0.0179721889685628
AL136084.2,0.999999990064114,0.450254466182094,0.144931861099855
COL15A1,0.999999982874759,0.026119516959437,0.0007215231727419
AL359710.1,0.999999980176783,0.999999973453723,0.999999947611111
AL162394.1,0.999999983715162,0.355232907005589,0.49841058984254
CAVIN4,0.999999971802618,0.322896694132876,0.329147051500541
PLPPR1,0.999999991793187,0.222378707388998,0.0624036708043018
BAAT,0.999999989451844,0.521673671327264,0.186550479806829
ALDOB,0.999999992952622,0.0712278387832931,0.0730478170099601
TMEM246,0.999999982815201,0.0338090837897994,-0.0008282913734029
LINC01492,0.999999959538651,0.289298077490923,0.295464237240799
AL390962.1,0.999999976426278,0.105852874544311,0.0673785344782048
SMC2-AS1,0.999999980707952,0.116594163962547,0.149127342455229
OR13C5,0.999999966887013,0.289298077490923,0.295464237240799
AL359182.1,0.999999971406363,0.289298077490923,0.295464237240799
TAL2,0.999999977126118,0.568413054593666,0.288277414433537
AL732323.1,0.999999990139995,0.512501062358923,0.399616062399269
AL451140.1,0.999999994845588,0.530837052226187,0.402116727631071
ZNF462,0.999999988551658,0.12863190225716,0.0594958286350062
AL807761.4,0.999999990358389,0.0890991751714435,0.0069091223024418
FRRS1L,0.999999983569004,0.0261890611459528,0.0103653450025516
EPB41L4B,0.999999984623605,0.399486449526414,0.0124155403648376
PTPN3,0.999999997951582,0.218660511100454,0.16831218521032
C9orf152,0.999999979587696,0.0504257084715613,0.0361575115409351
TXNDC8,0.999999987721535,0.115739943267795,0.0817671260692428
SVEP1,0.999999990030688,0.324045926661774,0.3159989601645
AL162414.1,0.992341977600288,0.317480132864331,0.235835940493523
AL390067.1,0.999999994177571,0.396182211343508,0.411004287520517
AL139041.1,0.999999996422081,0.0133188887398036,0.0073907109438116
FAM225B,0.999999981741249,0.190330290125323,0.135155549989793
FAM225A,0.999999992733244,0.0935179938888439,0.0267212405796595
RNF183,0.99999998115339,0.510206676824407,0.142666695763245
C9orf43,0.999999996327075,0.0515289951964924,0.0003800363405237
AL157702.2,0.999999994297581,0.161008091619496,0.267051020971142
AMBP,0.999999978460877,0.318874759587746,0.335454239455203
COL27A1,0.99999999027379,0.0576648650535481,0.0506639527875764
ORM1,0.999999980078972,0.627081567106548,0.111667357611052
TEX48,0.999999992035927,0.161515582646745,0.15615190694063
AL691420.1,0.999999994724011,0.0388360994275782,0.012844740092608
AL137024.1,0.999999983849822,0.202290199112619,0.0158379187485972
AL133284.1,0.999999988622485,0.15452710172278,0.0421984274461392
AL157829.1,0.999999992621466,0.402700713819505,0.0109365089199229
AL161630.1,0.999999982295108,0.359876336642459,0.0319757827996662
AL354754.1,0.999999993324281,0.395181651828135,0.377747854971097
BRINP1,0.999999988955314,0.0242562164563787,0.0085144607161486
AC006288.1,0.999999987933255,0.208499982906931,0.155342503265845
AL513122.2,0.999999991708103,0.139460581300511,0.171224933298054
GSN-AS1,0.999999989934175,0.0128856605396781,0.0060157188234569
DAB2IP,0.999999996887262,-0.0004518691031447,0.0161363328070423
MORN5,0.999999971698277,0.281269057848259,0.239516745596024
AL162424.1,0.999999993287353,0.192488218922403,0.126504691874414
AL359636.1,0.999999976426278,0.0519670638851597,0.276233838492154
OR1N2,0.999999980970297,0.0333343438793777,0.028967542906028
OR1L6,0.999999988847605,0.262310495955322,0.235276399991321
AC007066.2,0.999999995661309,0.0646005251721563,0.0532621077403061
AC007066.3,0.99999998786885,0.58608093041152,0.613550383495143
AL445489.1,0.999999991885598,0.11981728319353,0.0803588583121201
LHX2,0.999999949935855,0.603995941247976,0.275259162927405
ADGRD2,0.999999975004478,0.0102098742688054,0.0136618036722508
NR5A1,0.999999987945347,0.0417348470098713,0.200226386376238
AL354979.1,0.999999979467811,0.247553652757436,0.500769464520781
OLFML2A,0.999999992578037,0.0147666269994571,0.0283921389874875
AL358074.1,0.999999958232235,0.25908996966119,0.250852190671934
AL356309.1,0.999999979467811,0.265035370700456,0.233216730433999
ANGPTL2,0.999999993422115,0.0112975665708031,-8.12804252470922e-06
AL450263.1,0.999999995205096,0.392539194321607,0.394669832768706
AL445222.1,0.999999990099779,0.0854920678921708,0.0725325137394177
CFAP157,0.99999998882385,-0.0001973722728226,0.0078507439875396
AL360268.2,0.999999980176783,0.999999973453723,0.999999947611111
AL360268.1,0.99999998340789,0.0433019444733433,0.0002001261468867
AL590708.1,0.999999993970409,0.0328975995286994,0.104671149191666
AL359091.4,0.999999993191885,0.263104129880563,0.0170897391093854
ODF2-AS1,0.999999989341158,0.217873145519932,0.0211575056478985
AL356481.2,0.999999987531797,0.0729699467604291,0.114789811797494
AL356481.3,0.999999970648274,0.210578968643952,0.3101461460354
AL592211.2,0.999999989341158,0.0417348470098713,0.200226386376238
AL158151.2,0.99999998786885,0.602632194092617,0.999999972426137
AL158151.4,0.999999956779819,0.352484894136441,0.409173358906852
AL161785.3,0.999999991686211,0.0979271773743048,0.0342208394129357
AL353803.2,0.999999981057245,0.0989695462588734,0.0621154302074355
AL353803.4,0.999999973844472,0.0159902855248266,0.0168440067718258
AL391056.2,0.99999998497889,0.0336426395641066,0.0886538485162507
AL391056.1,0.999999980176783,0.405070820461724,0.341197407330374
C9orf50,0.999999971255293,0.382025235139877,0.30465446474299
PRRX2,0.999999984732714,0.107962448783988,0.136167102363073
PRRX2-AS1,0.999999972052617,0.419529189848534,0.237011077295393
AL136141.1,0.999999985649591,0.0122259613728389,0.083602861866885
NCS1,0.999999987046858,0.0508392690557485,0.138785874034171
HMCN2,0.999999993584918,-0.0002555324095155,0.0260067218751483
ASS1,0.999999971698277,0.363153192253625,0.441266822808912
PRDM12,0.99999998884118,0.32891958905972,0.0563444907972522
QRFP,0.99999999211574,0.099200123965963,0.0426378686665125
AIF1L,0.999999984961396,0.345432528890649,0.378970262069717
AL157938.4,0.999999986348639,0.374275491358372,0.463735776791777
PRRT1B,0.999999978460877,0.307841368099212,0.297226850617258
GFI1B,0.999999990948601,0.0597741025184756,0.0498067460570861
CEL,0.99999998545324,0.208153213925078,0.234648574649753
ADAMTSL2,0.999999985655786,0.0099003640770144,0.0513164867409314
DBH,0.999999994258703,0.278799957195589,0.0120741869198021
DBH-AS1,0.999999983188079,0.0072580511861759,0.0108223344618645
AL445931.1,0.999999982898406,0.570061796713097,0.471278026294089
BX649632.1,0.999999984133949,0.265677299500562,0.115744463685464
COL5A1,0.999999992340527,0.0768596568323252,0.0816869554211651
FCN1,0.940754252029068,0.310090219740522,1.0
AL353611.1,0.999999987738215,0.190674175742484,0.149382531777339
PPP1R26,0.999999992889484,0.096310640782978,0.0941869665006597
C9orf116,0.999999990571635,0.0004091517857455,0.0665278605763899
LINC01502,0.99999998119388,0.381618557267536,0.621087342750648
KCNT1,0.99999998839608,0.322647525230921,0.31116988402602
LINC02846,0.999999987091319,0.266006463274937,0.0282185475504433
AL138781.1,0.999999966979465,0.9999999762435,0.0474480822639345
CCDC187,0.99999998423215,0.116909380863819,0.0328078468907044
CR392000.2,0.999999992192996,0.0890328809011529,0.0476466546713649
AC174065.1,0.999999991708103,0.139460581300511,0.171224933298054
NALT1,0.999999996564377,0.0685757699657308,0.027317941288185
AL590226.2,0.999999994264034,0.163060914755225,0.131211487903191
EGFL7,0.999999997193705,0.040234931044068,0.0238767808997805
LCN15,0.999999980181193,0.085240835434776,0.0650983513157998
CCDC183-AS1,0.999999990588735,0.0143864106587787,0.0008369600676655
AL807752.5,0.999999992137468,0.11431228342943,0.0672899706192716
LCN12,0.999999987945347,0.0417348470098713,0.200226386376238
AL807752.2,0.999999985987344,0.0704284452483999,0.0345019155750618
GRIN1,0.999999966887013,0.999999973453723,0.999999947611111
LRRC26,0.961922232467312,0.0744190558930892,0.477652933701012
RNF208,0.999999991888648,0.0196169918530468,0.0762548850517114
FAM166A,0.999999994256653,0.148583452972936,0.234562627949378
STPG3-AS1,0.999999994022353,0.0170484193225128,0.130984854363731
NRARP,0.999999993956829,0.0709441925324624,0.0270777863330842
CACNA1B,0.999999991739606,0.0876726743527839,0.171731398397947
AL359878.2,0.999999984816936,0.345801254719222,0.38081349687454
IDI2,0.999999988674963,0.0242887374849971,0.0203550856553871
ADARB2-AS1,0.999999955291261,0.057580022067277,0.155801580647483
AL355597.1,0.999999956522386,0.24938470932048,0.158245684506272
AL713851.1,0.99999999061827,0.085478012136086,-0.0005591810256504
AL355361.1,0.999999977763397,0.462297930533259,0.0487718828299827
AL731533.2,0.999999989341158,0.378407110412492,0.0535823322663758
AL357833.1,0.999999974078895,0.290687827178802,0.347370309463313
LINC02660,0.999999961472898,0.25908996966119,0.250852190671934
AC025822.1,0.999999982347768,0.0106891091579743,0.0309661651925763
AC022535.2,0.999999971698277,0.100374920513978,0.0591035693425036
AC018978.1,0.999999971406363,0.281269057848259,0.239516745596024
AKR1C1,0.999999991447212,0.0616046781898013,0.117580617763337
AKR1C8P,0.999999983097587,0.318398412135934,0.2715085146014
AKR1C4,0.999999980424707,0.279648014928159,0.250621703317311
AL355303.1,0.999999994892061,0.147171331586163,0.150310622494601
LINC02561,0.999999981374357,0.317659105765553,0.527570335498698
CALML3-AS1,0.999999984579913,0.0672459803625249,0.310577318609719
LINC02656,0.999999962289988,0.402225528963553,0.469685944065096
LINC00707,0.999999988001844,0.0124518518173508,0.0424273440043122
LINC02642,0.99999999217478,0.0209844018196345,0.0070468530369727
GATA3-AS1,0.999999991875057,0.338718396705675,0.329768854950752
LINC02676,0.999999986460008,0.442160733758188,0.371720167971808
AC044784.1,0.999999990278533,0.325307547164819,0.0537102696662225
LINC02663,0.999999991046409,0.0641879486626189,0.312961616439199
CELF2-DT,0.999999992535175,0.0102995307236349,0.0020642302889827
AL136320.1,0.999999989729054,0.199622165890062,0.240687748603489
AL512631.2,0.999999956779819,0.405070820461724,0.341197407330374
AL512631.1,0.999999979105533,0.08615140122092,0.0685246495881769
PROSER2-AS1,0.9999999852149,0.0009356481643724,0.0918364337163764
AL731559.1,0.999999995286368,0.0532955830588453,0.0933233563751748
AL353586.1,0.999999985908049,0.0387041632113273,0.0272644090072162
MCM10,0.999999991694002,0.0450056638262871,0.0288043228553863
AL355870.1,0.999999976426278,0.237391075123744,0.219505472062468
AL157392.4,0.99999998119388,0.464191363664556,0.349390513071073
AC044781.1,0.999999995581971,0.0625934186153772,0.0457851793668474
AL139405.1,0.999999980181193,0.307841368099212,0.297226850617258
AL158168.1,0.999999971698277,0.113390162920133,0.0691511438080892
OLAH,0.999999987859242,0.195172081780743,0.126981502915181
ACBD7,0.999999988097539,0.238379504481552,0.441324230584511
ITGA8,0.999999992607789,0.0577506543407578,0.0190881950102979
C1QL3,0.999999981658468,0.538179784687065,0.395543710489307
AL353576.1,0.999999993559017,0.0556447713663214,0.0570963938308937
AL365215.2,0.999999955291261,0.057580022067277,0.155801580647483
AC069023.1,0.999999985429121,0.142172552147631,0.0015711469360227
SLC39A12,0.999999972287356,0.510206676824407,0.142666695763245
AL390783.1,0.999999995410141,0.118564259469053,0.13803034981491
AL512641.1,0.999999980176783,0.490253390776616,0.432030897997019
AL157895.1,0.999999996664726,0.048840428599609,0.0419656127040678
AL353147.1,0.999999995453111,0.196983676647407,0.22920518704928
PLXDC2,0.912844173066377,0.286323728418116,0.987574223676295
NEBL,0.999999992406629,0.0161924825938041,0.0590529197906677
LINC02643,0.999999977138804,0.18304437052363,0.145401447749005
MIR1915HG,0.999999991708103,0.139460581300511,0.171224933298054
SKIDA1,0.999999987875048,0.105198817916464,0.13891936858723
AL358780.1,0.99999998830838,0.265436136764641,0.0700084695157545
AL158211.2,0.999999982894888,0.0138121714205572,0.0205261221261406
AL158211.3,0.999999996504947,0.0710461645053416,0.0769826900223166
AL513128.3,0.999999994547768,0.000994582269537,0.0064658441602009
ARMC3,0.999999986827682,0.0143437980015785,0.0492274395283269
C10orf67,0.99999998119388,0.368584760921148,0.285370102192052
AL606469.1,0.999999989221253,0.0560191465005394,0.0239443854148742
AL512603.1,0.999999980176783,0.999999973453723,0.999999947611111
GPR158-AS1,0.999999980078972,0.358288183585342,0.0387790993761816
MYO3A,0.999999992678061,0.0998660037936979,0.0964692228129492
AL390961.2,0.999999985109993,0.110112504495108,0.110951530310957
AL160291.1,0.999999994434365,0.106373289527866,0.0368560852482004
MKX,0.999999992090074,0.345809041040327,0.473828521696118
AL390866.1,0.999999995140406,0.131478709046578,0.107237772747382
AL355501.1,0.999999997436936,0.0396838404009481,0.0822218579761368
BAMBI,0.999999991646615,0.0233236930396497,0.0569332702806866
LYZL1,0.999999971069101,0.229429043044469,0.119681569320408
AL353796.1,0.999999989117765,0.100368955767662,0.0611152757582976
AL353796.2,0.999999993099972,0.136437431672009,0.108914577682816
AL590068.2,0.999999984920523,0.0841398838817855,0.133086254627244
AL359532.1,0.99999998812307,0.1453626272117,0.141250804646769
LINC02664,0.99999999038438,0.0630358594728354,0.118840506495085
AL161935.3,0.999999985076233,0.0621137422750556,0.999999947835195
MACORIS,0.999999984775731,0.144302333717127,0.261990364804642
AL158834.2,0.999999982172059,0.0435176633986597,0.0022959748523474
AL391839.2,0.999999985675644,0.214108823236398,0.171039961210157
AL121748.1,0.999999960454077,0.327928116976941,0.11029210258208
AL121749.1,0.999999979808265,0.0722877339658112,0.249745517977994
FZD8,0.999999978662203,0.475412052751604,0.0518696348200364
PCAT5,0.999999971698277,0.352484894136441,0.409173358906852
ANKRD30A,0.999999976426278,0.0986798577280802,0.0632371798387577
AL132657.1,0.999999991530487,0.0059837102040065,0.052064444756931
ZNF25-DT,0.99999997447421,0.212647767079727,0.0566835774599342
AL117339.4,0.999999975229694,0.269309213140888,0.0208207729489648
AL133216.1,0.999999993697762,0.137175430479002,0.0645813251816734
LINC01518,0.999999955573453,0.302530905139844,0.263397692029258
LINC02632,0.999999962289988,0.0517046225348283,0.143216671481175
AC068707.1,0.999999994568952,0.0327492558044582,0.049714958054365
AL450326.3,0.999999987843942,0.558549776705427,0.473629691071271
ZNF32-AS3,0.999999992032948,0.017032030580325,0.114034542490553
LINC00840,0.999999987870728,0.171320935977142,0.147208718956098
AL356157.1,0.999999984884678,0.240773029726491,0.0186136643412387
DEPP1,0.999999994376914,0.142007718130146,0.138426375328203
C10orf25,0.999999991018983,0.234051370738004,0.17505299065708
AL358394.1,0.999999984495147,0.274387136478991,0.26797607658457
AL731567.1,0.999999993283141,0.0311780205321233,0.0372739834243406
ANTXRL,0.999999997488376,0.101616693946983,0.0377803453715356
ANXA8L1,0.999999987066478,0.62951695811083,0.594249622824949
GPRIN2,0.999999993272513,0.007208320764909,0.0125590670271707
AL356056.1,0.999999994512058,0.103792391918971,0.0167780082413844
FAM245B,0.99999998251687,0.274387136478991,0.26797607658457
PTPN20,0.999999992328391,0.31529535140069,0.0094959558493006
GDF10,0.999999991402303,0.340856850485861,0.167928970486963
ANXA8,0.999999961736713,0.485832653375689,0.0442461659847507
FAM25G,0.999999976335251,0.355951480940718,0.231708954995059
LINC02675,0.999999976575153,0.0891877288378889,0.0543364722809383
AC245041.2,0.999999997531818,0.0135519212199049,-0.0007173252366191
FRMPD2,0.999999977255133,0.151938777975671,0.0653301131161894
AC060234.2,0.99999997665177,0.181972452607833,0.112890451191438
AC060234.1,0.999999996139931,0.0598113088758478,0.111180587425555
C10orf71,0.999999989341158,0.0493881355013523,0.353695378679131
ASAH2,0.999999991261032,0.0030386098947739,0.0252965103768737
AL589794.2,0.999999993838194,0.0128494636754795,0.0359001442942353
A1CF,0.999999979888791,0.402682218810085,0.0428960963110075
PRKG1-AS1,0.999999993688802,0.146503840622786,0.107547632931994
LNCAROD,0.999999994487627,0.0658713080555391,0.142719714326217
AC073174.1,0.999999977058245,0.272738520323775,0.199752201296981
MTRNR2L5,0.999999985944483,0.0986798577280802,0.0632371798387577
ZWINT,0.999999989794448,0.123364296782592,0.0062774068687755
AC010996.1,0.999999980280849,0.191772841087177,0.133486969838682
AC016396.1,0.999999991072731,0.393288775678411,0.0431350097223068
LINC00844,0.999999983560792,0.0193289796530616,0.0013645930214339
FAM13C,0.999999988519579,0.118963329988994,0.0759647740206022
SLC16A9,0.99999999420161,0.0241267322098208,0.0026022197190358
MRLN,0.999999989714371,0.0575173658899269,0.184429617343771
LINC01553,0.999999989057427,0.0698074720294551,0.0873324864775729
AL592430.2,0.999999961472898,0.331772496085551,0.866650189422478
ANK3-DT,0.999999992652976,0.198387929820958,0.0939126148457953
CDK1,0.999999975994179,0.485832653375689,0.0442461659847507
LINC02625,0.999999988208647,0.0202692098499656,0.0270034819163015
AC067751.1,0.999999994998547,0.170918084268636,0.181423857094786
JMJD1C-AS1,0.999999971698277,0.532830493954916,0.430350801039097
AC022387.2,0.999999987174098,0.228494050228158,0.260517860929015
LINC02671,0.999999987011856,0.193618738614937,0.162395547745423
AL592466.1,0.999999982898406,0.290687827178802,0.347370309463313
LINC01515,0.999999998050198,0.0628974475312442,0.0807760673588526
AC022017.1,0.999999979898459,0.337397576955331,0.0246073003692283
LRRTM3,0.999999996441715,0.0080477295419322,0.127386364471632
DNAJC12,0.999999987230939,0.156049696080482,0.156684077266157
MYPN,0.999999992228289,0.0113694522290189,0.054158534935586
AL513534.2,0.999999993915669,0.272192883809469,0.193865170018902
TACR2,0.999999996246598,0.014102582576918,0.0120348004968324
AL450311.1,0.999999978582892,0.353321639093572,0.0276701536861404
COL13A1,0.999999977175974,0.0445718039147108,0.0256745837602597
NPFFR1,0.999999976020862,0.214222741814594,0.0256162398563844
ADAMTS14,0.999999989961968,0.172972724824092,0.192294729584721
TBATA,0.999999983715162,0.309327735063243,0.270039879230296
AC073176.2,0.99999997379148,0.268388942416936,0.0945060442476253
UNC5B,0.999999992618462,0.187138033627845,0.133158007324398
UNC5B-AS1,0.999999976259492,0.0187945187236753,0.0286260276702283
CHST3,0.99999998404908,0.240632995593178,0.0125838506264334
AC016542.1,0.999999975004478,0.174778315045418,0.142240771880043
OIT3,0.999999993136614,0.224633808815551,0.149308807141958
PLA2G12B,0.999999980078972,0.308450706085386,0.0233543684008574
AL731563.2,0.999999987700232,0.090147118629993,0.0622019603369545
SYNPO2L,0.999999990393108,0.033594774992872,0.0764342303621502
AC022400.1,0.999999988763178,0.0114559809756611,0.0148865722453487
PLAU,0.999999978243008,0.0670576433179133,0.0461841682456731
C10orf55,0.999999983715162,0.30632263318932,0.21865028547308
AL596247.1,0.999999980176783,0.405070820461724,0.341197407330374
AC018511.5,0.999999987066478,0.290569286959722,0.383119117372227
DUSP13,0.999999986318668,0.163243492095697,0.210425549104457
ZNF503-AS1,0.999999997044012,0.0154480368301318,0.12297984808416
ZNF503-AS2,0.999999988855519,0.102960989231778,0.0480952364088785
AC010997.5,0.99999999331879,0.267100543778944,0.0204317705599257
AC010997.4,0.999999983715162,0.128953848156518,0.0622663127501635
AC010997.2,0.999999955573453,0.113390162920133,0.0691511438080892
AL589863.2,0.999999992562024,0.147036879428739,0.214105094069766
AL589863.1,0.999999991375581,0.161226969488841,0.104526073397733
AL731568.1,0.999999994459015,0.324510299198353,0.277778720611361
KCNMA1-AS1,0.999999994745913,0.0610512602070613,0.0567772916987608
KCNMA1-AS3,0.999999970648274,0.0648999617276918,0.0882355807846563
AL133481.1,0.999999991613568,0.0933849504487172,0.14588519347779
SFTPA1,0.999999996882315,0.0687473280376619,0.703006517971836
NUTM2B,0.999999987426177,0.244252165588505,0.113295746501809
AL512662.2,0.999999978642107,0.170576444305202,0.15209893608921
SFTPD,0.999999990603279,0.331910958783786,0.329704688685652
SFTPD-AS1,0.999999991770203,0.052503743972639,0.0344114551205071
DYDC2,0.999999961736713,0.327660154049025,0.0296452734959452
AL603756.1,0.999999992156504,0.051289977705936,0.019053310112974
CDHR1,0.999999996134439,0.0678745152804764,0.133616434389552
RGR,0.999999978677715,0.327660154049025,0.0296452734959452
GRID1,0.999999990193623,0.129853414313727,0.0726955800737341
AL844892.2,0.999999993552947,0.663651928290844,0.428244771000351
AC067750.1,0.999999992965426,0.186013066650004,0.467806662444767
MMRN2,0.999999989260978,0.0387110797032788,0.0488394488707219
SNCG,0.999999956779819,0.281269057848259,0.239516745596024
AL136982.3,0.999999982898406,0.318874759587746,0.335454239455203
NUTM2A,0.999999995314227,0.0162296723078139,0.0066001073365418
NUTM2D,0.999999989057427,0.41716621626675,0.479742370848283
AL138767.3,0.999999991072731,0.411121544215868,0.0354861996272375
AL138767.1,0.999999973929579,0.273684205830932,0.261826197248211
KLLN,0.99999999570818,0.0376107214053135,0.0697871207825565
AC063965.2,0.999999989061305,0.0603860448155695,0.0250302355169549
LIPJ,0.999999982009186,0.0566768731024579,0.0164283073724114
LIPF,0.999999984698123,0.359433892145565,0.3320169300167
LIPK,0.999999959538651,0.62252554396075,0.675168762822289
LIPM,0.999999994928275,0.0162712963663915,0.0012280123735651
CH25H,0.999999949935855,0.234772754590425,0.38657204155534
SLC16A12,0.999999989031624,0.0335382716125291,0.0067617309539116
LINC01375,0.999999996580298,0.021104367758398,0.029476018161832
LINC02653,0.999999974827978,0.726032394712032,0.618376694775098
AL391704.1,0.999999959538651,0.302530905139844,0.263397692029258
LINC00502,0.999999984495147,0.274387136478991,0.26797607658457
AL731553.1,0.999999992225166,0.0580265085191814,0.141683148488373
AL359198.1,0.999999987444905,0.0771551873388509,0.0742923538330414
CEP55,0.999999992629659,0.0732750439331697,0.0320919002683734
FFAR4,0.999999994682928,0.146073903617753,0.153620192980332
AL157396.1,0.999999988132264,0.068443508132785,0.0469734456271778
AL139124.1,0.99999998786885,0.602632194092617,0.999999972426137
CYP2C18,0.999999985419192,0.0075875431103431,0.0077941160645608
CYP2C8,0.999999973163957,0.299937025772376,0.34348227110042
AL157834.1,0.999999971802618,0.382640132326897,0.495182203838014
AC021037.1,0.999999993334145,-0.0004629712925306,0.0696928298486302
AL136181.1,0.999999962289988,0.273215059480845,0.255263136011329
OPALIN,0.999999970366798,0.475412052751604,0.0518696348200364
AL355490.1,0.99999999634413,0.105641473647044,0.0479821345424004
ANKRD2,0.999999989341158,0.0493881355013523,0.353695378679131
HOGA1,0.999999995523582,0.0316192109578735,0.0770091943387131
CRTAC1,0.999999993261108,0.114298500712598,0.0766143183854238
AL139241.1,0.999999996295232,0.109432514013828,0.0580774510787324
CNNM1,0.999999994841691,0.167376429297519,0.190260687617773
AL133353.1,0.999999992878589,0.195877594537305,0.0327559109288842
CPN1,0.999999956779819,0.247553652757436,0.500769464520781
AL138921.2,0.999999984419109,0.0519670638851597,0.276233838492154
AL138921.1,0.999999983339931,0.1662961871611,0.138337657897443
PKD2L1,0.9999999915473,0.0472335436902427,0.0777596663986626
AL139819.1,0.999999986578614,0.17694565438659,0.14165982165874
WNT8B,0.99999998952234,0.0495678482350284,0.0316677006123116
PAX2,0.999999987819805,0.170162665969382,0.210845821649975
AL133215.3,0.999999977872557,0.336303386916346,0.0237300197420696
KAZALD1,0.999999977658376,0.418879967535221,0.405822265643093
LBX1-AS1,0.999999991590586,0.0863115002038417,0.234186069763848
LINC02681,0.999999966887013,0.490253390776616,0.432030897997019
AC010789.1,0.999999993584343,0.0180773374379739,0.0276642370110206
ELOVL3,0.999999992498091,0.222537485701286,0.276073762718272
AL121928.1,0.999999990675766,0.0195802636464008,0.021689603686616
AL356608.3,0.999999985375849,0.0270452199627204,0.0846871690564594
AL356608.1,0.999999983498957,0.433400476466033,0.040005637498276
AL139339.1,0.999999989454497,0.0532788929967615,0.0267551134997327
CALHM1,0.999999974967026,0.476682302668687,0.310804450798574
NEURL1-AS1,0.999999989047695,0.257193274356921,0.181985359031841
SH3PXD2A-AS1,0.999999975831525,0.279447712416684,0.261783981836137
AL133355.1,0.999999990974004,0.049732255674875,0.251033193168279
COL17A1,0.99999999529898,0.228124353589312,0.167455503716511
ITPRIP-AS1,0.999999989808545,0.173693035861717,0.150424158321668
CFAP58-DT,0.999999967389783,0.195052297193531,0.152256675254986
CFAP58,0.999999990173434,0.0439836179716262,0.246632983114071
AL133395.1,0.999999967234627,0.339872953488955,0.158738889256599
LINC02661,0.999999982943827,0.636343468514576,0.253003574915743
AL360182.2,0.999999978858531,0.04712277547251,0.0353652368287737
AL158163.2,0.999999986956519,0.122708840449582,0.108110958769417
AL136119.1,0.999999988904988,0.136093736657698,0.0752884766045539
TECTB,0.999999976426278,0.128953848156518,0.0622663127501635
AL592546.2,0.999999991778772,0.135148773034407,0.182068285929355
PLEKHS1,0.999999991312947,0.220363294819036,0.0275471241440143
AC022023.2,0.999999971698277,0.307841368099212,0.297226850617258
VWA2,0.999999970366798,0.234772754590425,0.38657204155534
AFAP1L2,0.999999994169876,0.118300976312301,0.0873560793016121
AL137025.1,0.9999999945499,0.111304841930775,0.0529294071674986
AC016042.1,0.999999971406363,0.999999954793192,0.999999948488764
GFRA1,0.999999985930347,0.529208981904307,0.574393490626426
CCDC172,0.999999989000744,0.0197636836093532,0.0211785028171702
PNLIPRP3,0.99999998115339,0.380092865696983,0.641971419207369
PNLIP,0.999999990512019,0.251434960662733,0.104699316629777
PNLIPRP1,0.999999985944483,0.30632263318932,0.21865028547308
AC023283.1,0.999999986356725,0.069759470650244,0.020046675739589
KCNK18,0.999999971406363,0.290687827178802,0.347370309463313
AL391988.1,0.999999989223613,0.0572966365528336,0.19885961432928
AC005871.2,0.999999989433144,0.627355110847781,0.604968703024872
CASC2,0.999999991096697,0.0055488933661425,0.0073702672685948
AL354863.1,0.999999981897072,0.0673921534841339,0.690754630976925
LINC00867,0.999999988137068,0.0080801939673599,0.0225818965778795
AL139407.1,0.999999993247678,0.0465961406549888,0.0575147427633259
PLPP4,0.999999980363924,0.0075043879968537,0.162442713983021
AC010998.2,0.999999993508515,0.0271450197162767,0.0212246863665553
AC010998.1,0.99999996968509,0.396947579513714,0.034640353767767
AL731566.3,0.999999992399735,0.0684484686265596,0.132243007922092
BTBD16,0.999999971406363,0.321484794572933,0.328214698008748
BX842242.1,0.99999999387328,0.315887435117792,0.0152239763327548
ARMS2,0.999999967234627,0.32891958905972,0.0563444907972522
HTRA1,0.999999994517939,0.0953512879726031,0.0628433135532116
DMBT1,0.999999971406363,0.0910110399400926,0.058635733342737
CPXM2,0.999999987209495,0.101385489204284,0.0373824504742769
AL731577.1,0.999999992007961,0.0551212735419451,0.185288779967411
AL731571.1,0.999999994830568,0.0276367628611662,0.0986653557007967
TEX36,0.999999994836171,0.0260794287928025,0.0969649159022199
AL158835.1,0.99999998884118,0.32891958905972,0.0563444907972522
AL158835.2,0.999999984260258,0.0344600640233161,0.0418134515380367
C10orf90,0.999999986403576,0.0293575293108067,0.0205375330953559
AL359094.1,0.999999961896357,0.270321971705819,0.0974206917071362
CLRN3,0.999999981980344,0.174459209984087,0.114910856359591
AL158166.2,0.999999992429199,0.0431391424249272,0.00332318295032
AL158166.1,0.999999955291261,0.62252554396075,0.675168762822289
AL355531.1,0.999999994879324,0.0572985482598908,0.0256877672376627
AL157832.2,0.999999990780524,0.135173481741156,0.0165685407074319
EBF3,0.999999981374357,0.62951695811083,0.594249622824949
AL139123.1,0.999999956522386,0.234772754590425,0.38657204155534
AC016816.1,0.999999989451844,0.319787244703498,0.423585219093212
AL512622.1,0.999999984044468,0.297918722196699,0.0697316631677325
DPYSL4,0.999999993155438,0.0274153850984193,0.0031466034165441
