"pca","pca_umap","pca_tsne"
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.999999971069101,0.103759525294072,0.110447826057282
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.999999962289988,0.419529189848534,0.237011077295393
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.999999971406363,0.40273485750248,0.390470342071491
0.999999995013994,0.0329421055452927,0.00845669320179745
NA,NA,NA
0.99999998251687,0.330259596736387,0.0386556555773842
NA,NA,NA
0.677577740720042,0.00129656195278417,0.0035971451353754
0.15365814133761,0.00782573945997255,0.00948731942105903
0.999999990533944,-0.000100708638344057,0.0039560348655725
0.999999992843924,0.22181750845176,0.087754875284693
0.999999961736713,0.430340894948365,0.0768642804862915
0.999999984261573,0.0188472911604966,0.0264088436770809
0.852959001341829,0.277079294384498,0.199800392991173
0.999999995983436,0.28546072909989,0.222380902143037
0.568529737725571,0.0434670988132552,0.0333845565709888
0.999999992049447,0.438485362357305,0.441067099379925
NA,NA,NA
0.800933391001944,0.0494496054517043,0.0450093690924037
0.799901076749068,0.0509304566661586,0.0166551577678146
0.999999992571929,0.00485628307011975,0.0095222369175102
0.999999977963805,0.0832101259149454,0.0687309435653633
0.672235871416697,0.0178598112540537,0.0308389028144819
0.360057953499886,0.136975045345568,0.101545137588376
0.154884524845421,0.00723676560572823,0.00064679827907836
0.999999989662316,0.06157530687967,0.016601890158606
0.313008294292156,0.0560066110122487,0.0130947042605913
0.999999997755463,0.0518023376160969,0.0376513392824628
0.17653342602726,0.0242885717854693,0.0244311227694765
NA,NA,NA
NA,NA,NA
0.616529552212464,0.133839753883619,0.0971404360838945
0.429245659902251,0.0335086978841398,0.0324139233407611
0.229530400016329,0.0404169076250661,0.0582611014996097
NA,NA,NA
NA,NA,NA
0.473544256060427,0.0235199520153665,0.0168085551696114
0.999999996209788,0.0596741848252938,0.0175150580971072
0.251080785434128,0.0350978904095541,0.0328441975548863
0.421896528353198,0.0622567448054039,0.0534448120179794
0.198456735156478,0.0203968996784098,0.0251590182373232
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.638053524810255,0.0348869572639086,0.130868124335819
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.242375954608875,0.0673373958711247,0.0602459584667243
0.999999995771547,0.0512168289478679,0.0116135318974978
0.999999994757062,0.118834423951525,0.172063709416564
0.458838329372786,0.0541458370103376,0.0485572572502818
0.246718348407066,0.0160493222034679,0.0136348032870667
0.208443602832206,0.0156451022728901,0.00964135244235189
0.380164463849234,0.0269282737624985,0.0214175777121264
0.157353242756216,0.00104065768148984,0.000723958621166406
0.999999991456342,0.0783469012196511,0.0640792363737161
NA,NA,NA
NA,NA,NA
0.19992056490307,0.00607122775635565,0.011666606963425
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.99999998884118,0.398875180333458,0.30556115386247
0.664933474078665,0.16638528896102,0.155223400313795
NA,NA,NA
NA,NA,NA
0.217041007714402,-0.00100022364756529,0.0109856567904675
0.432393667956261,-0.000517799161326349,0.0012000301225235
0.99999998251687,0.381618557267536,0.621087342750648
NA,NA,NA
0.346310387773396,0.0278428649838907,0.0278927687580576
0.209134957437586,0.00117891824721417,0.00619117615667479
0.176217047333778,0.0216814329054562,0.0243509950933102
0.803808560702666,0.257566153022206,0.219107194128108
NA,NA,NA
NA,NA,NA
0.999999968712398,0.162669774856347,0.335357902849857
0.999999966887013,0.090147118629993,0.0622019603369545
0.72355521279758,0.214132889955687,0.164341992999294
0.999999993563163,0.236312362922862,0.14152449950068
NA,NA,NA
0.442093356736039,0.0487033339379087,0.0356947345853721
0.898692399870753,0.322532925540633,0.199837927086928
0.999999992135205,0.0288806864337309,0.0411641610313241
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.999999994663721,0.204223555847074,0.0785293942039899
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.999999979573214,0.0785366687589988,0.124521672053312
NA,NA,NA
0.218467526965347,0.000512488887365537,0.00370900071261755
0.389209515793027,0.0499312055528974,0.0541849913185746
0.999999995125026,0.142315236458764,0.121034996228525
0.372419288741931,0.0522796711113149,0.0535742600608287
0.269505156251161,0.032025907773507,0.0227798205615848
0.244584070759616,0.00344439350229679,0.0057144457665115
0.11001055088542,0.0043584243191186,0.012307548685689
0.999999991502977,0.0112297131442325,0.0507743917997944
0.249794287637819,0.00274912734875962,-0.00313944599954706
0.437478272843602,0.0505940890300976,0.0382486098345092
0.635010853482672,0.0447906396065992,0.077287594767814
0.250039637957992,0.00494330093255502,0.00238790379417352
0.266532281897161,0.00449344413018828,0.000564237877266497
0.485995222583384,0.165493815631813,0.141634702989299
0.999999980255265,0.062499283439037,0.187105371664152
0.230077492594145,0.00532989987291185,0.00498128431416144
NA,NA,NA
NA,NA,NA
0.212684565826749,0.0456268881340193,0.00673253831512754
NA,NA,NA
NA,NA,NA
0.999999991547488,0.0555051984049519,0.0447352561061535
0.999999995317949,0.0155642237365584,0.094474650350918
NA,NA,NA
NA,NA,NA
0.999999991614142,0.139380121304208,0.315984789726986
0.99999997851432,0.0656707584062618,0.157924410036042
0.999999995095661,0.014151660987113,0.0138188709018041
NA,NA,NA
NA,NA,NA
0.634519337186477,0.085228051706452,0.190541314976684
0.99999999178926,0.0954583735816408,0.0162723682012094
0.99999998115339,0.398875180333458,0.30556115386247
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.508747169306809,0.106965258793767,0.0529966331745948
0.242413271291794,-4.94296839113851e-05,0.018319807537341
NA,NA,NA
0.941847148383624,0.342756085690609,0.216949289096332
0.280311879913442,0.0427687609514332,0.0892974473322526
0.210720554110848,0.00484838702000599,0.00560850534035536
0.231917102255693,-0.00333145767405842,-0.000535129506229678
0.715155365355822,0.0362285647652849,0.0299540075430892
NA,NA,NA
NA,NA,NA
0.327302760936032,0.0143548958050758,0.000820539224305565
0.707565593976098,0.157888744931618,0.0721378943640985
0.999999966887013,0.435506388700478,0.476256742860313
0.519511587352108,0.0045959733749097,-0.00400592570478087
NA,NA,NA
0.464550657068978,0.0346208341410595,0.0509610161693436
NA,NA,NA
0.146668213494826,0.00577500113316623,-0.000675043953655437
0.999999995989552,0.0589279217894472,0.0532053674934208
NA,NA,NA
0.999999981695456,0.391946591622163,0.337402349189838
0.342471080400661,0.0205034058788559,0.039242745555746
0.999999997069885,0.0110364929318575,0.0340799579099399
0.583592466084331,0.00556344142243792,0.0287945336974109
NA,NA,NA
0.999999990840598,0.258877619632134,0.255309703410222
0.999999994925558,0.0434336467107152,0.0125482837906316
0.113889275880287,0.00611595770356092,-0.00187669525631719
0.4470253459616,0.0738514505213368,0.067827395524086
0.353753361299715,0.0214064812562579,0.00584935824472582
0.214146194056487,0.0462449069446307,0.0181981414561431
0.615973802744156,0.0011231160810623,-0.000748879330144364
0.999999987541373,0.00805041365791214,0.0193417725778141
0.155068411675174,-0.00168798861670281,-0.00212880264848558
NA,NA,NA
NA,NA,NA
0.999999997429142,0.245362066226825,0.183124705283862
0.999999989560156,0.424097582392884,0.425167616958245
0.729766907567275,0.180030902994039,0.131909782356079
0.92545703456802,0.288315256213059,0.175390668145807
NA,NA,NA
NA,NA,NA
0.999999983569004,0.0728433889321273,0.1573675469276
0.211650498971127,0.0160162296450821,0.0138284071283869
0.257717795677571,0.0342927676992157,0.00546011599233562
0.200343517524031,0.00245200252240302,0.0103829357914508
NA,NA,NA
0.251672578829455,0.00641420824989938,0.012247989847251
0.999999992371365,0.202957383574409,0.0456116348044851
0.307969047540555,0.0023113520318606,-0.00285132042366612
0.591620989941679,0.0223819882538509,0.0262737924661991
0.999999993460056,0.0245012640534534,0.0113712910875528
0.999999979014042,0.366284300542504,0.0315041313579413
0.635355158764482,0.114017428935475,0.0142849164102368
0.717247085781587,0.135273962699629,0.0305731059386694
0.468924291677763,0.0162701185754577,0.0219944923173688
0.999999971069101,0.103759525294072,0.110447826057282
0.541060127690597,0.0552205246802501,0.0290084639323804
0.999999990870477,0.206931748017522,0.111447262815223
0.729239000911447,0.155483575542816,0.0336396986586419
0.903709326686908,0.130741172257958,-0.00497265697974374
0.263289574753561,-0.000665731423276841,0.00530707710501515
0.123470640864659,0.00555826731209551,0.0103771068408143
0.300701420283928,0.00138790041731466,-0.00421970245187706
0.180462944412808,0.0188824073685747,0.007717349620421
0.288260668245355,0.001947617087259,-0.000905743450206531
0.266498761839716,0.0329441124993738,0.0402499049802818
0.170757601035338,0.0171898571609505,0.023078183719528
0.713213767420275,0.227649425805118,0.19123311658732
0.999999991921438,0.0605783486973526,0.115505347025512
0.295421666757599,0.00236897916499684,0.00858188384414885
0.477039209610442,0.0161081503916939,-0.00461116117361647
0.999999966618549,0.504432857101794,0.539652289781735
0.999999992090074,0.463563687335909,0.330254634713585
NA,NA,NA
NA,NA,NA
0.49493884443852,0.011884104208145,0.00766593288421601
NA,NA,NA
NA,NA,NA
0.999999990170047,0.115250899640131,0.220048786754262
0.32333326742835,0.0013270421672405,0.0168395643232442
0.708622441948255,0.120390181757303,0.0190279431860002
0.693970249558444,0.173204760332645,0.00494597143304603
0.839421789763834,0.140030482402449,0.00163839755294285
0.623868337307478,0.157002290815644,0.0296237051771369
0.999999992175297,0.0108489956424457,0.04109349803827
0.34101764771292,0.0328824740245989,0.021821829216773
0.999999982239773,0.0469977165039587,0.0896400740911047
0.788917173216686,0.312572676414548,0.19635277568053
0.704133899468013,0.0886845092090563,0.12728048953713
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.486878831551975,0.0546781912419145,0.0368173571772636
NA,NA,NA
0.283677258826423,0.00466813197129215,0.0168866091173409
0.284165896189582,0.0130142111585679,0.00816742264304692
0.999999991790196,0.122024508518211,0.0893651547211461
0.52121927788925,0.0746235314418408,0.0802069252657483
0.999999993546157,0.0327078219471028,0.057734414356608
0.250314819361799,0.0157073742717047,0.0127110383403934
0.290487433132342,0.0120756160846746,0.0228109567554503
0.366289889023705,0.0437090406464595,0.0106207539919992
0.180952880540861,0.00283204017032832,0.00071647300695524
0.801460178404365,0.213491318191405,0.0247912271466001
0.362606901752414,0.0908365003528574,0.00973598743729931
0.69527689213091,0.112575884817854,-0.00135517385570649
0.581263606036419,0.119267174022101,0.0166278955591735
0.227480399643971,0.0867267796006793,0.0767004790895401
0.999999993853653,0.0783403439232677,0.12499617496481
0.217457563691511,0.0185261897756965,0.0161548218398051
NA,NA,NA
0.540435507372376,0.0423339054378309,0.0206851578844358
0.533256084036049,0.191237879842919,0.189535018688043
0.383074483189269,0.0666821286435355,0.0432411009933413
0.45729259318441,0.0531342945977042,0.0297457730080175
0.300956056213143,-0.00208458238462621,0.00958523343986618
0.999999955291261,0.517602194394459,0.382475597391804
0.999999982898406,0.085240835434776,0.0650983513157998
NA,NA,NA
NA,NA,NA
0.334505546833057,0.0114705458460744,0.0115285671029053
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.223420239071842,0.00202573963992655,0.00501370196133368
0.76638166304818,0.0697182484024503,0.0112985193066365
0.999999978582892,0.0772412506739409,0.0465313220789342
0.412941312918899,0.0532238615981817,0.0673069850519375
0.520800152481946,-0.00349418175485413,0.0466997752633471
0.626794043815515,0.181566774197079,0.151225823182344
0.783003331348716,0.0580202898342946,0.0158317129963995
0.241691064424052,0.00450244879140304,0.0249421571975762
0.61124709575364,0.133474660602285,0.166290777429176
0.999999987494791,0.365463037602535,0.378340512805948
0.287424029673358,0.0338270432542246,0.0268192410705186
0.36369157067383,0.112328647805616,0.122817550430452
0.269147312900221,-0.00176023385744853,0.00756727585812514
0.447567893961899,0.0636699180943076,0.0497355141906389
0.999999977482646,0.0525653477174304,0.186906699823935
0.379852806877498,0.0463388645099683,0.0613088100706659
0.175285336687924,-0.00128034539707703,-0.00179482251897057
0.188040828540932,0.0244011927016072,0.0326175243046606
NA,NA,NA
0.192189262364001,-0.00174333333856522,-0.00204609698131837
NA,NA,NA
0.172433754408822,0.0169214857364379,0.0108712237213453
0.146858285089206,0.00625987271783934,-0.00259169198013178
NA,NA,NA
0.649491307986753,0.0166878572499129,0.00685896422626164
0.999999996871305,0.349656461241532,0.318991080872787
0.999999995632468,0.0207133462518573,0.00353928925459251
0.332523260136356,0.0961959809346137,0.0816450119158287
0.99999998786885,0.602632194092617,0.999999972426137
0.22471857811991,0.0210568774015076,0.0172938034715726
0.232807821897977,0.00167166623459562,-0.00173240833612447
0.518195201950038,0.087283064816735,0.0663928949110256
0.289653785000326,0.0040654397627499,0.0349195758367917
0.999999989552749,0.183084574932649,0.120610895166236
NA,NA,NA
0.999999955573453,0.0910110399400926,0.058635733342737
0.618101174928061,0.122334075073588,0.106132186537926
0.387015432174638,0.0338967337947177,0.0651487308368999
0.534587578727171,0.0401116811929989,0.0232704771295662
0.190057963104993,0.0158447941599998,0.00998284702619838
0.880596777533356,0.265963015647567,0.123710587057182
NA,NA,NA
0.690656916791875,0.121517189619783,0.0985073596719526
0.999999992219693,0.175739316136286,0.160617849829065
0.646539987944826,0.0556114343237897,0.0227110825740662
0.168698205199067,0.00260397421301155,0.00227282170781149
0.646605059044992,0.176796778708484,0.147253914603264
0.624291637534569,0.046429784918029,0.0101382261005051
0.999999978460877,0.37752060402468,0.366228385298978
0.999999988248986,0.111398375080858,0.107357930240421
0.103430978271946,-0.00155057461817091,0.000331023658114572
0.800277329064996,0.242436546927753,0.142620538494414
0.378691004835371,0.0250308142406244,-0.00250216135535941
0.865614853430376,0.412128561947231,0.309941021565168
0.610278204513657,0.212060855253036,0.17107123544292
0.266601924034986,0.0158626431380571,0.00748894016534314
0.298632756492264,0.0413333443768045,0.0479559844546292
0.910104468210068,0.365914155565993,0.238602702508398
0.1789734219401,-0.000960970275656476,0.00139899011568979
0.564458326650334,0.0624726153983017,0.00474284970830569
0.421312757742954,0.0564254138047535,0.0327299934421713
NA,NA,NA
0.386093302976086,0.0603425867342039,0.019235158153533
0.304716608424364,0.0444243283669332,0.0487656496155939
0.303085437661754,0.0228936608446276,0.029851732629719
0.256216444985771,0.0203159433238208,0.0200270513422666
0.418746720329846,0.0553972006325463,0.0055539035165175
0.119854508813228,0.00102755281886052,-0.00280464412399823
0.352553822764837,0.0217159720826199,0.0215621789443394
0.217845244229933,0.00127804694773491,0.0207213220470827
0.999999992701066,0.0214684937129783,0.00822254379346833
0.327504381828826,0.00696419269229784,-0.000788618511754394
0.435343232710586,0.102219293164763,0.0945463003790804
0.166192866170161,0.0200468550099524,0.0236253770873892
0.220260703931186,-0.00108758369400186,-0.000663915873471323
0.999999980002143,0.0505656554097772,0.304376027757171
NA,NA,NA
0.774618263962466,0.107624711102301,0.00673530660326354
0.626672098840608,0.104896577008739,0.0153859398080605
